DateTime,Max/Min,State,Fuel Type,Supply
20/2/2022 4:30,Min,NEM,Hydro,1469.634
20/2/2022 4:30,Min,NEM,Liquid Fuel,0
20/2/2022 4:30,Min,NEM,Utility-scale Solar,0.2
20/2/2022 4:30,Min,NEM,Wind,1027.211
21/3/2022 23:00,Min,NEM,Battery,23.163
21/3/2022 23:00,Min,NEM,Biomass,0
21/3/2022 23:00,Min,NEM,Black coal,11781.064
21/3/2022 23:00,Min,NEM,Brown coal,4199.193
21/3/2022 23:00,Min,NEM,Distributed PV,0
21/3/2022 23:00,Min,NEM,Gas,2699.409
21/3/2022 23:00,Min,NEM,Hydro,1572.539
21/3/2022 23:00,Min,NEM,Liquid Fuel,0.045
21/3/2022 23:00,Min,NEM,Utility-scale Solar,0
21/3/2022 23:00,Min,NEM,Wind,899.935
31/3/2022 12:00,Max,NEM,Battery,25.738
31/3/2022 12:00,Max,NEM,Biomass,0
31/3/2022 12:00,Max,NEM,Black coal,8646.076
31/3/2022 12:00,Max,NEM,Brown coal,2513.851
31/3/2022 12:00,Max,NEM,Distributed PV,6339.484
31/3/2022 12:00,Max,NEM,Gas,812.004
31/3/2022 12:00,Max,NEM,Hydro,948.284
31/3/2022 12:00,Max,NEM,Liquid Fuel,0.008
31/3/2022 12:00,Max,NEM,Utility-scale Solar,3471.849
31/3/2022 12:00,Max,NEM,Wind,4229.487
17/4/2022 11:30,Max,NEM,Battery,8.225
17/4/2022 11:30,Max,NEM,Biomass,0
17/4/2022 11:30,Max,NEM,Black coal,7138.666
17/4/2022 11:30,Max,NEM,Brown coal,2099.68
17/4/2022 11:30,Max,NEM,Distributed PV,6939.105
17/4/2022 11:30,Max,NEM,Gas,237.254
17/4/2022 11:30,Max,NEM,Hydro,397.192
17/4/2022 11:30,Max,NEM,Liquid Fuel,0.045
17/4/2022 11:30,Max,NEM,Utility-scale Solar,3445.092
17/4/2022 11:30,Max,NEM,Wind,2666.37
19/4/2022 1:00,Min,NEM,Battery,10.194
19/4/2022 1:00,Min,NEM,Biomass,0
19/4/2022 1:00,Min,NEM,Black coal,10230.26
19/4/2022 1:00,Min,NEM,Brown coal,3854.495
19/4/2022 1:00,Min,NEM,Distributed PV,0
19/4/2022 1:00,Min,NEM,Gas,2529.582
19/4/2022 1:00,Min,NEM,Hydro,1427.029
19/4/2022 1:00,Min,NEM,Liquid Fuel,0
19/4/2022 1:00,Min,NEM,Utility-scale Solar,0.173
19/4/2022 1:00,Min,NEM,Wind,1023.37
3/5/2022 12:00,Max,NEM,Battery,0.028
3/5/2022 12:00,Max,NEM,Biomass,0
3/5/2022 12:00,Max,NEM,Black coal,7838.259
3/5/2022 12:00,Max,NEM,Brown coal,2638.306
3/5/2022 12:00,Max,NEM,Distributed PV,7094.785
3/5/2022 12:00,Max,NEM,Gas,639.358
3/5/2022 12:00,Max,NEM,Hydro,542.587
3/5/2022 12:00,Max,NEM,Liquid Fuel,6.308
3/5/2022 12:00,Max,NEM,Utility-scale Solar,3531.103
3/5/2022 12:00,Max,NEM,Wind,2851.496
13/5/2022 4:00,Min,NEM,Battery,14.488
13/5/2022 4:00,Min,NEM,Biomass,0
13/5/2022 4:00,Min,NEM,Black coal,9554.65
13/5/2022 4:00,Min,NEM,Brown coal,3933.197
13/5/2022 4:00,Min,NEM,Distributed PV,0
13/5/2022 4:00,Min,NEM,Gas,2357.941
13/5/2022 4:00,Min,NEM,Hydro,1826.519
13/5/2022 4:00,Min,NEM,Liquid Fuel,93.949
13/5/2022 4:00,Min,NEM,Utility-scale Solar,0.138
13/5/2022 4:00,Min,NEM,Wind,1040.783
16/6/2022 23:00,Min,NEM,Battery,1.014
16/6/2022 23:00,Min,NEM,Biomass,0
16/6/2022 23:00,Min,NEM,Black coal,11614.216
16/6/2022 23:00,Min,NEM,Brown coal,3880.091
16/6/2022 23:00,Min,NEM,Distributed PV,0
16/6/2022 23:00,Min,NEM,Gas,4400.698
16/6/2022 23:00,Min,NEM,Hydro,2771.097
16/6/2022 23:00,Min,NEM,Liquid Fuel,122.867
16/6/2022 23:00,Min,NEM,Utility-scale Solar,0.21
16/6/2022 23:00,Min,NEM,Wind,1213.608
25/6/2022 12:00,Max,NEM,Battery,0.23
25/6/2022 12:00,Max,NEM,Biomass,6.7
25/6/2022 12:00,Max,NEM,Black coal,7679.899
25/6/2022 12:00,Max,NEM,Brown coal,2901.733
25/6/2022 12:00,Max,NEM,Distributed PV,6151.042
25/6/2022 12:00,Max,NEM,Gas,416.775
25/6/2022 12:00,Max,NEM,Hydro,993.489
25/6/2022 12:00,Max,NEM,Liquid Fuel,0
25/6/2022 12:00,Max,NEM,Utility-scale Solar,2809.374
25/6/2022 12:00,Max,NEM,Wind,4010.144
23/7/2022 23:00,Min,NEM,Battery,8.151
23/7/2022 23:00,Min,NEM,Biomass,8.85
23/7/2022 23:00,Min,NEM,Black coal,12824.045
23/7/2022 23:00,Min,NEM,Brown coal,4259.974
23/7/2022 23:00,Min,NEM,Distributed PV,0
23/7/2022 23:00,Min,NEM,Gas,3001.868
23/7/2022 23:00,Min,NEM,Hydro,1658.528
23/7/2022 23:00,Min,NEM,Liquid Fuel,31.75
23/7/2022 23:00,Min,NEM,Utility-scale Solar,0.183
23/7/2022 23:00,Min,NEM,Wind,1864.708
30/7/2022 11:30,Max,NEM,Battery,35.446
30/7/2022 11:30,Max,NEM,Biomass,15.116
30/7/2022 11:30,Max,NEM,Black coal,8269.927
30/7/2022 11:30,Max,NEM,Brown coal,2885.893
30/7/2022 11:30,Max,NEM,Distributed PV,6824.102
30/7/2022 11:30,Max,NEM,Gas,270.35
30/7/2022 11:30,Max,NEM,Hydro,997.668
30/7/2022 11:30,Max,NEM,Liquid Fuel,0
30/7/2022 11:30,Max,NEM,Utility-scale Solar,3731.891
30/7/2022 11:30,Max,NEM,Wind,4093.954
7/8/2022 23:30,Min,NEM,Battery,15.387
7/8/2022 23:30,Min,NEM,Biomass,44.9
7/8/2022 23:30,Min,NEM,Black coal,12002.782
7/8/2022 23:30,Min,NEM,Brown coal,3956.543
7/8/2022 23:30,Min,NEM,Distributed PV,0
7/8/2022 23:30,Min,NEM,Gas,3411.697
7/8/2022 23:30,Min,NEM,Hydro,2304.909
7/8/2022 23:30,Min,NEM,Liquid Fuel,0
7/8/2022 23:30,Min,NEM,Utility-scale Solar,-0.118
7/8/2022 23:30,Min,NEM,Wind,784.857
19/8/2022 13:00,Max,NEM,Battery,0.715
19/8/2022 13:00,Max,NEM,Biomass,17.983
19/8/2022 13:00,Max,NEM,Black coal,8004.94
19/8/2022 13:00,Max,NEM,Brown coal,2102.283
19/8/2022 13:00,Max,NEM,Distributed PV,7660.601
19/8/2022 13:00,Max,NEM,Gas,387.007
19/8/2022 13:00,Max,NEM,Hydro,696.442
19/8/2022 13:00,Max,NEM,Liquid Fuel,0
19/8/2022 13:00,Max,NEM,Utility-scale Solar,2787.684
19/8/2022 13:00,Max,NEM,Wind,4461.818
18/9/2022 11:30,Max,NEM,Battery,16.099
18/9/2022 11:30,Max,NEM,Biomass,16.733
18/9/2022 11:30,Max,NEM,Black coal,6552.007
18/9/2022 11:30,Max,NEM,Brown coal,2110.432
18/9/2022 11:30,Max,NEM,Distributed PV,8032.431
18/9/2022 11:30,Max,NEM,Gas,222.353
18/9/2022 11:30,Max,NEM,Hydro,594.389
18/9/2022 11:30,Max,NEM,Liquid Fuel,0
18/9/2022 11:30,Max,NEM,Utility-scale Solar,2694.329
18/9/2022 11:30,Max,NEM,Wind,4544.137
23/9/2022 4:30,Min,NEM,Battery,4.947
23/9/2022 4:30,Min,NEM,Biomass,42.45
23/9/2022 4:30,Min,NEM,Black coal,9544.054
23/9/2022 4:30,Min,NEM,Brown coal,4251.505
23/9/2022 4:30,Min,NEM,Distributed PV,0
23/9/2022 4:30,Min,NEM,Gas,1352.916
23/9/2022 4:30,Min,NEM,Hydro,1458.574
23/9/2022 4:30,Min,NEM,Liquid Fuel,0
23/9/2022 4:30,Min,NEM,Utility-scale Solar,0.052
23/9/2022 4:30,Min,NEM,Wind,933.39
16/10/2022 4:00,Min,NEM,Battery,8.456
16/10/2022 4:00,Min,NEM,Biomass,35.283
16/10/2022 4:00,Min,NEM,Black coal,10058.875
16/10/2022 4:00,Min,NEM,Brown coal,3836.209
16/10/2022 4:00,Min,NEM,Distributed PV,0
16/10/2022 4:00,Min,NEM,Gas,1178.536
16/10/2022 4:00,Min,NEM,Hydro,1372.833
16/10/2022 4:00,Min,NEM,Liquid Fuel,0
16/10/2022 4:00,Min,NEM,Utility-scale Solar,-0.155
16/10/2022 4:00,Min,NEM,Wind,926.053
28/10/2022 12:30,Max,NEM,Battery,9.327
28/10/2022 12:30,Max,NEM,Biomass,-4.95
28/10/2022 12:30,Max,NEM,Black coal,6115.905
28/10/2022 12:30,Max,NEM,Brown coal,2088.697
28/10/2022 12:30,Max,NEM,Distributed PV,9454.837
28/10/2022 12:30,Max,NEM,Gas,401.346
28/10/2022 12:30,Max,NEM,Hydro,1058.972
28/10/2022 12:30,Max,NEM,Liquid Fuel,-0.033
28/10/2022 12:30,Max,NEM,Utility-scale Solar,3696.527
28/10/2022 12:30,Max,NEM,Wind,4667.751
21/11/2022 11:00,Max,NEM,Battery,26.385
21/11/2022 11:00,Max,NEM,Biomass,54.183
21/11/2022 11:00,Max,NEM,Black coal,6506.237
21/11/2022 11:00,Max,NEM,Brown coal,2364.602
21/11/2022 11:00,Max,NEM,Distributed PV,9187.347
21/11/2022 11:00,Max,NEM,Gas,260.855
21/11/2022 11:00,Max,NEM,Hydro,948.247
21/11/2022 11:00,Max,NEM,Liquid Fuel,11.89
21/11/2022 11:00,Max,NEM,Utility-scale Solar,3501.089
21/11/2022 11:00,Max,NEM,Wind,5331.187
24/11/2022 1:30,Min,NEM,Battery,18.888
24/11/2022 1:30,Min,NEM,Biomass,41.867
24/11/2022 1:30,Min,NEM,Black coal,10896.933
24/11/2022 1:30,Min,NEM,Brown coal,2945.061
24/11/2022 1:30,Min,NEM,Distributed PV,0
24/11/2022 1:30,Min,NEM,Gas,1121.15
24/11/2022 1:30,Min,NEM,Hydro,2206.168
24/11/2022 1:30,Min,NEM,Liquid Fuel,17.546
24/11/2022 1:30,Min,NEM,Utility-scale Solar,0.042
24/11/2022 1:30,Min,NEM,Wind,1595.781
14/12/2022 11:00,Max,NEM,Battery,10.762
14/12/2022 11:00,Max,NEM,Biomass,51.333
14/12/2022 11:00,Max,NEM,Black coal,6385.522
14/12/2022 11:00,Max,NEM,Brown coal,2798.029
14/12/2022 11:00,Max,NEM,Distributed PV,9683.328
14/12/2022 11:00,Max,NEM,Gas,252.98
14/12/2022 11:00,Max,NEM,Hydro,553.943
14/12/2022 11:00,Max,NEM,Liquid Fuel,0.127
14/12/2022 11:00,Max,NEM,Utility-scale Solar,3841.805
14/12/2022 11:00,Max,NEM,Wind,4446.393
25/12/2022 4:00,Min,NEM,Battery,0.327
25/12/2022 4:00,Min,NEM,Biomass,28.383
25/12/2022 4:00,Min,NEM,Black coal,9215.512
25/12/2022 4:00,Min,NEM,Brown coal,4061.315
25/12/2022 4:00,Min,NEM,Distributed PV,0
25/12/2022 4:00,Min,NEM,Gas,570.72
25/12/2022 4:00,Min,NEM,Hydro,1160.502
25/12/2022 4:00,Min,NEM,Liquid Fuel,-0.083
25/12/2022 4:00,Min,NEM,Utility-scale Solar,0.061
25/12/2022 4:00,Min,NEM,Wind,1506.933
9/1/2023 12:30,Max,NEM,Battery,2.98
9/1/2023 12:30,Max,NEM,Biomass,-2.4
9/1/2023 12:30,Max,NEM,Black coal,7367.489
9/1/2023 12:30,Max,NEM,Brown coal,3120.148
9/1/2023 12:30,Max,NEM,Distributed PV,11021.365
9/1/2023 12:30,Max,NEM,Gas,255.065
9/1/2023 12:30,Max,NEM,Hydro,766.635
9/1/2023 12:30,Max,NEM,Liquid Fuel,0
9/1/2023 12:30,Max,NEM,Utility-scale Solar,5213.587
9/1/2023 12:30,Max,NEM,Wind,2095.402
12/1/2023 3:30,Min,NEM,Battery,10.849
12/1/2023 3:30,Min,NEM,Biomass,18
12/1/2023 3:30,Min,NEM,Black coal,10490.185
12/1/2023 3:30,Min,NEM,Brown coal,4217.387
12/1/2023 3:30,Min,NEM,Distributed PV,0
12/1/2023 3:30,Min,NEM,Gas,1295.86
12/1/2023 3:30,Min,NEM,Hydro,1776.198
12/1/2023 3:30,Min,NEM,Liquid Fuel,0
12/1/2023 3:30,Min,NEM,Utility-scale Solar,0.068
12/1/2023 3:30,Min,NEM,Wind,896.778
11/2/2023 13:30,Max,NEM,Battery,7.431
11/2/2023 13:30,Max,NEM,Biomass,-0.7
11/2/2023 13:30,Max,NEM,Black coal,8026.736
11/2/2023 13:30,Max,NEM,Brown coal,2275.818
11/2/2023 13:30,Max,NEM,Distributed PV,11409.067
11/2/2023 13:30,Max,NEM,Gas,265.233
11/2/2023 13:30,Max,NEM,Hydro,549.229
11/2/2023 13:30,Max,NEM,Liquid Fuel,0
11/2/2023 13:30,Max,NEM,Utility-scale Solar,4774.64
11/2/2023 13:30,Max,NEM,Wind,3152.949
19/2/2023 5:30,Min,NEM,Battery,8.325
19/2/2023 5:30,Min,NEM,Biomass,15.567
19/2/2023 5:30,Min,NEM,Black coal,10815.199
19/2/2023 5:30,Min,NEM,Brown coal,4386.578
19/2/2023 5:30,Min,NEM,Distributed PV,0
19/2/2023 5:30,Min,NEM,Gas,765.78
19/2/2023 5:30,Min,NEM,Hydro,944.978
19/2/2023 5:30,Min,NEM,Liquid Fuel,-0.05
19/2/2023 5:30,Min,NEM,Utility-scale Solar,0.068
19/2/2023 5:30,Min,NEM,Wind,1654.795
5/3/2023 12:00,Max,NEM,Battery,10.286
5/3/2023 12:00,Max,NEM,Biomass,-1
5/3/2023 12:00,Max,NEM,Black coal,6603.179
5/3/2023 12:00,Max,NEM,Brown coal,2372.981
5/3/2023 12:00,Max,NEM,Distributed PV,9757.927
5/3/2023 12:00,Max,NEM,Gas,253.78
5/3/2023 12:00,Max,NEM,Hydro,561.698
5/3/2023 12:00,Max,NEM,Liquid Fuel,0
5/3/2023 12:00,Max,NEM,Utility-scale Solar,4148.873
5/3/2023 12:00,Max,NEM,Wind,3293.71
28/3/2023 3:30,Min,NEM,Battery,3.442
28/3/2023 3:30,Min,NEM,Biomass,-0.2
28/3/2023 3:30,Min,NEM,Black coal,10623.692
28/3/2023 3:30,Min,NEM,Brown coal,3539.732
28/3/2023 3:30,Min,NEM,Distributed PV,0
28/3/2023 3:30,Min,NEM,Gas,2020.486
28/3/2023 3:30,Min,NEM,Hydro,1750.57
28/3/2023 3:30,Min,NEM,Liquid Fuel,-0.1
28/3/2023 3:30,Min,NEM,Utility-scale Solar,0.216
28/3/2023 3:30,Min,NEM,Wind,903.955
16/4/2023 11:30,Max,NEM,Battery,0.788
16/4/2023 11:30,Max,NEM,Biomass,-0.5
16/4/2023 11:30,Max,NEM,Black coal,5534.653
16/4/2023 11:30,Max,NEM,Brown coal,2219.871
16/4/2023 11:30,Max,NEM,Distributed PV,7007.29
16/4/2023 11:30,Max,NEM,Gas,358.674
16/4/2023 11:30,Max,NEM,Hydro,771.671
16/4/2023 11:30,Max,NEM,Liquid Fuel,-0.1
16/4/2023 11:30,Max,NEM,Utility-scale Solar,3792.271
16/4/2023 11:30,Max,NEM,Wind,3902.796
30/4/2023 23:30,Min,NEM,Battery,27.412
30/4/2023 23:30,Min,NEM,Biomass,-0.4
30/4/2023 23:30,Min,NEM,Black coal,10290.225
30/4/2023 23:30,Min,NEM,Brown coal,4179.859
30/4/2023 23:30,Min,NEM,Distributed PV,0
30/4/2023 23:30,Min,NEM,Gas,2907.276
30/4/2023 23:30,Min,NEM,Hydro,2739.638
30/4/2023 23:30,Min,NEM,Liquid Fuel,-0.067
30/4/2023 23:30,Min,NEM,Utility-scale Solar,-0.202
30/4/2023 23:30,Min,NEM,Wind,585.391
3/5/2023 13:00,Max,NEM,Battery,2.723
3/5/2023 13:00,Max,NEM,Biomass,-0.783
3/5/2023 13:00,Max,NEM,Black coal,5820.271
3/5/2023 13:00,Max,NEM,Brown coal,2917.736
3/5/2023 13:00,Max,NEM,Distributed PV,8175.923
3/5/2023 13:00,Max,NEM,Gas,272.289
3/5/2023 13:00,Max,NEM,Hydro,747.54
3/5/2023 13:00,Max,NEM,Liquid Fuel,0
3/5/2023 13:00,Max,NEM,Utility-scale Solar,3178.248
3/5/2023 13:00,Max,NEM,Wind,5717.55
19/5/2023 4:30,Min,NEM,Battery,7.83
19/5/2023 4:30,Min,NEM,Biomass,-0.4
19/5/2023 4:30,Min,NEM,Black coal,11089.218
19/5/2023 4:30,Min,NEM,Brown coal,4648.705
19/5/2023 4:30,Min,NEM,Distributed PV,0
19/5/2023 4:30,Min,NEM,Gas,1603.228
19/5/2023 4:30,Min,NEM,Hydro,1389.065
19/5/2023 4:30,Min,NEM,Liquid Fuel,1.167
19/5/2023 4:30,Min,NEM,Utility-scale Solar,0.285
19/5/2023 4:30,Min,NEM,Wind,1412.652
2/6/2023 4:00,Min,NEM,Battery,13.573
2/6/2023 4:00,Min,NEM,Biomass,14.4
2/6/2023 4:00,Min,NEM,Black coal,10950.532
2/6/2023 4:00,Min,NEM,Brown coal,4235.44
2/6/2023 4:00,Min,NEM,Distributed PV,0
2/6/2023 4:00,Min,NEM,Gas,1141.997
2/6/2023 4:00,Min,NEM,Hydro,1852.467
2/6/2023 4:00,Min,NEM,Liquid Fuel,-0.033
2/6/2023 4:00,Min,NEM,Utility-scale Solar,0.952
2/6/2023 4:00,Min,NEM,Wind,1388.107
24/6/2023 11:30,Max,NEM,Battery,5.058
24/6/2023 11:30,Max,NEM,Biomass,36.733
24/6/2023 11:30,Max,NEM,Black coal,6109.835
24/6/2023 11:30,Max,NEM,Brown coal,2720.771
24/6/2023 11:30,Max,NEM,Distributed PV,7329.547
24/6/2023 11:30,Max,NEM,Gas,289.645
24/6/2023 11:30,Max,NEM,Hydro,915.01
24/6/2023 11:30,Max,NEM,Liquid Fuel,-0.1
24/6/2023 11:30,Max,NEM,Utility-scale Solar,4091.777
24/6/2023 11:30,Max,NEM,Wind,4961.347
4/7/2023 5:30,Min,NEM,Battery,8.841
4/7/2023 5:30,Min,NEM,Biomass,9.133
4/7/2023 5:30,Min,NEM,Black coal,11487.72
4/7/2023 5:30,Min,NEM,Brown coal,4234.346
4/7/2023 5:30,Min,NEM,Distributed PV,0
4/7/2023 5:30,Min,NEM,Gas,1422.987
4/7/2023 5:30,Min,NEM,Hydro,2199.612
4/7/2023 5:30,Min,NEM,Liquid Fuel,-0.083
4/7/2023 5:30,Min,NEM,Utility-scale Solar,0.15
4/7/2023 5:30,Min,NEM,Wind,1704.839
31/7/2023 13:00,Max,NEM,Battery,2.129
31/7/2023 13:00,Max,NEM,Biomass,8.3
31/7/2023 13:00,Max,NEM,Black coal,6052.774
31/7/2023 13:00,Max,NEM,Brown coal,2863.759
31/7/2023 13:00,Max,NEM,Distributed PV,7565.05
31/7/2023 13:00,Max,NEM,Gas,331.591
31/7/2023 13:00,Max,NEM,Hydro,1046.498
31/7/2023 13:00,Max,NEM,Liquid Fuel,-0.1
31/7/2023 13:00,Max,NEM,Utility-scale Solar,4334.678
31/7/2023 13:00,Max,NEM,Wind,4479.161
14/8/2023 4:00,Min,NEM,Battery,1.923
14/8/2023 4:00,Min,NEM,Biomass,68.432
14/8/2023 4:00,Min,NEM,Black coal,10193.169
14/8/2023 4:00,Min,NEM,Brown coal,4459.649
14/8/2023 4:00,Min,NEM,Distributed PV,0
14/8/2023 4:00,Min,NEM,Gas,1117.758
14/8/2023 4:00,Min,NEM,Hydro,2406.564
14/8/2023 4:00,Min,NEM,Liquid Fuel,95.34
14/8/2023 4:00,Min,NEM,Utility-scale Solar,0.083
14/8/2023 4:00,Min,NEM,Wind,903.903
29/8/2023 12:30,Max,NEM,Battery,6.785
29/8/2023 12:30,Max,NEM,Biomass,68.378
29/8/2023 12:30,Max,NEM,Black coal,5946.928
29/8/2023 12:30,Max,NEM,Brown coal,2614.283
29/8/2023 12:30,Max,NEM,Distributed PV,8591.681
29/8/2023 12:30,Max,NEM,Gas,258.701
29/8/2023 12:30,Max,NEM,Hydro,667.194
29/8/2023 12:30,Max,NEM,Liquid Fuel,0
29/8/2023 12:30,Max,NEM,Utility-scale Solar,5162.186
29/8/2023 12:30,Max,NEM,Wind,3391.69
1/9/2023 21:00,Min,NEM,Battery,17.601
1/9/2023 21:00,Min,NEM,Biomass,65.609
1/9/2023 21:00,Min,NEM,Black coal,12418.181
1/9/2023 21:00,Min,NEM,Brown coal,4014.7
1/9/2023 21:00,Min,NEM,Distributed PV,0
1/9/2023 21:00,Min,NEM,Gas,4375.222
1/9/2023 21:00,Min,NEM,Hydro,3243.269
1/9/2023 21:00,Min,NEM,Liquid Fuel,35.442
1/9/2023 21:00,Min,NEM,Utility-scale Solar,0.853
1/9/2023 21:00,Min,NEM,Wind,1083.873
21/9/2023 12:30,Max,NEM,Battery,28.15
21/9/2023 12:30,Max,NEM,Biomass,49.278
21/9/2023 12:30,Max,NEM,Black coal,5426.243
21/9/2023 12:30,Max,NEM,Brown coal,2394.595
21/9/2023 12:30,Max,NEM,Distributed PV,10481.051
21/9/2023 12:30,Max,NEM,Gas,247.481
21/9/2023 12:30,Max,NEM,Hydro,1020.09
21/9/2023 12:30,Max,NEM,Liquid Fuel,0
21/9/2023 12:30,Max,NEM,Utility-scale Solar,5064.893
21/9/2023 12:30,Max,NEM,Wind,2142.271
24/10/2023 13:00,Max,NEM,Battery,9.029
24/10/2023 13:00,Max,NEM,Biomass,62.199
24/10/2023 13:00,Max,NEM,Black coal,5721.066
24/10/2023 13:00,Max,NEM,Brown coal,1876.946
24/10/2023 13:00,Max,NEM,Distributed PV,11684.666
24/10/2023 13:00,Max,NEM,Gas,252.052
24/10/2023 13:00,Max,NEM,Hydro,445.747
24/10/2023 13:00,Max,NEM,Liquid Fuel,0
24/10/2023 13:00,Max,NEM,Other,22
24/10/2023 13:00,Max,NEM,Utility-scale Solar,4712.733
24/10/2023 13:00,Max,NEM,Wind,3450.707
29/10/2023 3:00,Min,NEM,Battery,27.877
29/10/2023 3:00,Min,NEM,Biomass,70.84
29/10/2023 3:00,Min,NEM,Black coal,9887.816
29/10/2023 3:00,Min,NEM,Brown coal,3791.331
29/10/2023 3:00,Min,NEM,Distributed PV,0
29/10/2023 3:00,Min,NEM,Gas,583.15
29/10/2023 3:00,Min,NEM,Hydro,1805.192
29/10/2023 3:00,Min,NEM,Liquid Fuel,-0.1
29/10/2023 3:00,Min,NEM,Other,22
29/10/2023 3:00,Min,NEM,Utility-scale Solar,0.62
29/10/2023 3:00,Min,NEM,Wind,1579.012
12/11/2023 12:00,Max,NEM,Battery,0.648
12/11/2023 12:00,Max,NEM,Biomass,50.256
12/11/2023 12:00,Max,NEM,Black coal,4873.987
12/11/2023 12:00,Max,NEM,Brown coal,2177.486
12/11/2023 12:00,Max,NEM,Distributed PV,11488.557
12/11/2023 12:00,Max,NEM,Gas,243.161
12/11/2023 12:00,Max,NEM,Hydro,370.854
12/11/2023 12:00,Max,NEM,Liquid Fuel,-0.1
12/11/2023 12:00,Max,NEM,Other,22
12/11/2023 12:00,Max,NEM,Utility-scale Solar,3633.083
12/11/2023 12:00,Max,NEM,Wind,2930.401
25/11/2023 5:00,Min,NEM,Battery,42.911
25/11/2023 5:00,Min,NEM,Biomass,60.754
25/11/2023 5:00,Min,NEM,Black coal,9960.557
25/11/2023 5:00,Min,NEM,Brown coal,3700.431
25/11/2023 5:00,Min,NEM,Distributed PV,5.944
25/11/2023 5:00,Min,NEM,Gas,1143.596
25/11/2023 5:00,Min,NEM,Hydro,1266.976
25/11/2023 5:00,Min,NEM,Liquid Fuel,-0.033
25/11/2023 5:00,Min,NEM,Other,0
25/11/2023 5:00,Min,NEM,Utility-scale Solar,0.809
25/11/2023 5:00,Min,NEM,Wind,1858.173
16/12/2023 10:30,Max,NEM,Battery,5.251
16/12/2023 10:30,Max,NEM,Biomass,37.178
16/12/2023 10:30,Max,NEM,Black coal,6603.808
16/12/2023 10:30,Max,NEM,Brown coal,1640.094
16/12/2023 10:30,Max,NEM,Distributed PV,11312.599
16/12/2023 10:30,Max,NEM,Gas,254.639
16/12/2023 10:30,Max,NEM,Hydro,437.729
16/12/2023 10:30,Max,NEM,Liquid Fuel,-0.067
16/12/2023 10:30,Max,NEM,Other,0
16/12/2023 10:30,Max,NEM,Utility-scale Solar,5055.501
16/12/2023 10:30,Max,NEM,Wind,3368.806
27/12/2023 4:00,Min,NEM,Battery,25.281
27/12/2023 4:00,Min,NEM,Biomass,13.281
27/12/2023 4:00,Min,NEM,Black coal,10564.341
27/12/2023 4:00,Min,NEM,Brown coal,3952.093
27/12/2023 4:00,Min,NEM,Distributed PV,0
27/12/2023 4:00,Min,NEM,Gas,455.438
27/12/2023 4:00,Min,NEM,Hydro,825.723
27/12/2023 4:00,Min,NEM,Liquid Fuel,-0.033
27/12/2023 4:00,Min,NEM,Other,0
27/12/2023 4:00,Min,NEM,Utility-scale Solar,0.701
27/12/2023 4:00,Min,NEM,Wind,1508.557
10/1/2024 3:00,Min,NEM,Battery,9.181
10/1/2024 3:00,Min,NEM,Biomass,26.359
10/1/2024 3:00,Min,NEM,Black coal,11749.532
10/1/2024 3:00,Min,NEM,Brown coal,4013.8
10/1/2024 3:00,Min,NEM,Distributed PV,0
10/1/2024 3:00,Min,NEM,Gas,850.485
10/1/2024 3:00,Min,NEM,Hydro,1513.208
10/1/2024 3:00,Min,NEM,Liquid Fuel,0
10/1/2024 3:00,Min,NEM,Other,0
10/1/2024 3:00,Min,NEM,Utility-scale Solar,0.545
10/1/2024 3:00,Min,NEM,Wind,988.617
14/1/2024 12:30,Max,NEM,Battery,1.517
14/1/2024 12:30,Max,NEM,Biomass,13.523
14/1/2024 12:30,Max,NEM,Black coal,6485.922
14/1/2024 12:30,Max,NEM,Brown coal,2377.215
14/1/2024 12:30,Max,NEM,Distributed PV,10479.316
14/1/2024 12:30,Max,NEM,Gas,302.156
14/1/2024 12:30,Max,NEM,Hydro,383.104
14/1/2024 12:30,Max,NEM,Liquid Fuel,0
14/1/2024 12:30,Max,NEM,Other,14.946
14/1/2024 12:30,Max,NEM,Utility-scale Solar,4844.289
14/1/2024 12:30,Max,NEM,Wind,2187.812
4/2/2024 3:30,Min,NEM,Battery,5.451
4/2/2024 3:30,Min,NEM,Biomass,12.06
4/2/2024 3:30,Min,NEM,Black coal,11180.307
4/2/2024 3:30,Min,NEM,Brown coal,4659.424
4/2/2024 3:30,Min,NEM,Distributed PV,0
4/2/2024 3:30,Min,NEM,Gas,622.713
4/2/2024 3:30,Min,NEM,Hydro,1479.578
4/2/2024 3:30,Min,NEM,Liquid Fuel,0
4/2/2024 3:30,Min,NEM,Other,21.937
4/2/2024 3:30,Min,NEM,Utility-scale Solar,0.741
4/2/2024 3:30,Min,NEM,Wind,1500.636
11/2/2024 13:00,Max,NEM,Battery,19.435
11/2/2024 13:00,Max,NEM,Biomass,14.279
11/2/2024 13:00,Max,NEM,Black coal,6651.4
11/2/2024 13:00,Max,NEM,Brown coal,2532.963
11/2/2024 13:00,Max,NEM,Distributed PV,10525.453
11/2/2024 13:00,Max,NEM,Gas,499.979
11/2/2024 13:00,Max,NEM,Hydro,580.321
11/2/2024 13:00,Max,NEM,Liquid Fuel,0
11/2/2024 13:00,Max,NEM,Other,0
11/2/2024 13:00,Max,NEM,Utility-scale Solar,5931.781
11/2/2024 13:00,Max,NEM,Wind,1323.028
1/3/2024 3:00,Min,NEM,Battery,10.347
1/3/2024 3:00,Min,NEM,Biomass,36.67
1/3/2024 3:00,Min,NEM,Black coal,12016.835
