C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2/6/2024,4:05:01,0000000421635450,,0000000421635444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG,,,,,,,,,,
D,DREGION,,2,1/6/2024 4:35,1,NSW1,0,85.0001,0,85.0001,0,0,6660.88,3,6679.02,49,-30.86,0,,,44,,,,,,,,92.25,,,,,,,,62,,,,,,,,137,,,,,,,,113,,,,,,,,111,,,,,,-4.05872,10988.3649,109,6709.12988,6711.48,,41,,,,57,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,11.68,11.68,0,0.5,0.5,0,0.45,0.45,0,0.39,0.39,0,1.5,1.5,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 4:35,1,QLD1,0,81.70777,0,81.70777,0,0,5528.57,2,5828.52,45,254.95,0,,,16.87,,,,,,,,28,,,,,,,,28,,,,,,,,67.54,,,,,,,,144,,,,,,,,143,,,,,,1.60477,9132.36176,124,5570.51074,5575.32,,0,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,11.68,11.68,0,0.5,0.5,0,0.45,0.45,0,0.39,0.39,0,1.5,1.5,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 4:35,1,SA1,0,207.86493,0,207.86493,0,0,1350.44,0,675.78,12,-686.66,0,,,141,,,,,,,,138,,,,,,,,167.81,,,,,,,,81,,,,,,,,188,,,,,,,,182,,,,,,-3.50124,2273.77668,376,1386.77661,1386.19,,40.4,,,,21,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,11.68,11.68,0,0.5,0.5,0,0.45,0.45,0,0.39,0.39,0,1.5,1.5,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 4:35,1,TAS1,0,185.9945,0,185.9945,0,0,1083.75,1,645.97,0,-437.78,0,,,0,,,,,,,,1,,,,,,,,2,,,,,,,,106,,,,,,,,132,,,,,,,,138.83,,,,,,0,2013.21833,0,1082.74695,1083.75,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,6.36,6.36,0,0.5,0.5,0,0.45,0.45,0,0,0,0,3.26,3.26,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 4:35,1,VIC1,0,171.559,0,171.559,0,0,4227.12,5,5247.27,31,989.14,0,,,65,,,,,,,,155,,,,,,,,65,,,,,,,,126,,,,,,,,97.92,,,,,,,,100.09,,,,,,-11.48273,8638.98828,413,4325.49414,4319.81,,124,,,,42,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,11.68,11.68,0,0.5,0.5,0,0.45,0.45,0,0.39,0.39,0,1.5,1.5,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 4:40,1,NSW1,0,88.78717,0,88.78717,0,0,6689.73,11,6729.4,49,-9.33,0,,,44,,,,,,,,115.13,,,,,,,,90,,,,,,,,137,,,,,,,,113,,,,,,,,111,,,,,,-4.74185,10981.75067,109,6722.03711,6739.18,,5,,,,92,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,13.56739,13.56739,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 4:40,1,QLD1,0,85.75,0,85.75,0,0,5569.4,4,5827.85,45,213.45,0,,,28,,,,,,,,19,,,,,,,,0,,,,,,,,67.35,,,,,,,,151.3,,,,,,,,171,,,,,,6.24971,9116.59001,124,5604.55127,5615.5,,0,,,,63,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,13.56739,13.56739,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 4:40,1,SA1,0,202.70262,0,202.70262,0,0,1340.24,-1,679.99,10,-670.24,0,,,94.97,,,,,,,,142,,,,,,,,159.06,,,,,,,,81,,,,,,,,188,,,,,,,,123.54,,,,,,4.3198,2277.9921,376,1365.70129,1372.88,,31,,,,5,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,13.56739,13.56739,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 4:40,1,TAS1,0,181.18187,0,181.18187,0,0,1078.31,1,644.13,0,-434.17,0,,,0,,,,,,,,1,,,,,,,,2,,,,,,,,106,,,,,,,,132,,,,,,,,138.76,,,,,,-6.85157,2013.93372,0,1084.15845,1078.31,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,7.36,7.36,0,0.39,0.39,0,0.45,0.45,0,0,0,0,3.26,3.26,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 4:40,1,VIC1,0,168.11597,0,168.11597,0,0,4304.21,7,5310.64,23,983.42,0,,,95,,,,,,,,139,,,,,,,,75,,,,,,,,126,,,,,,,,90,,,,,,,,130,,,,,,-6.58521,8648.89245,411,4380.96289,4386.15,,173,,,,10,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,13.56739,13.56739,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 4:45,1,NSW1,0,86.90022,0,86.90022,0,0,6783.89,15,6753.39,49,-79.5,0,,,44,,,,,,,,102,,,,,,,,90,,,,,,,,137,,,,,,,,113,,,,,,,,111,,,,,,10.73128,10963.07426,109,6804.61475,6836.23,,5,,,,87.58,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,11.68,11.68,0,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,0.72,0.72,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 4:45,1,QLD1,0,82.45714,0,82.45714,0,0,5460.78,0,5814.73,36,317.95,0,,,40,,,,,,,,68,,,,,,,,40,,,,,,,,68.79,,,,,,,,152.78,,,,,,,,140,,,,,,9.60697,9117.81902,124,5499.40674,5499.67,,0,,,,39.42,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,11.68,11.68,0,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,0.72,0.72,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 4:45,1,SA1,0,173.44,0,173.44,0,0,1340.59,-2,665.71,25,-699.88,0,,,85,,,,,,,,95,,,,,,,,88,,,,,,,,81,,,,,,,,188,,,,,,,,183,,,,,,5.51933,2278.50829,376,1371.40576,1390.25,,15,,,,22,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,11.68,11.68,0,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,0.72,0.72,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 4:45,1,TAS1,0,225.29,0,225.29,0,0,1078.39,1,640.39,0,-438,0,,,0,,,,,,,,1,,,,,,,,2,,,,,,,,106,,,,,,,,132,,,,,,,,138.82,,,,,,-7.57783,2009.9861,0,1084.97217,1078.39,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,6.36,6.36,0,0.39,0.39,0,0.39,0.39,0,0,0,0,3.26,3.26,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 4:45,1,VIC1,0,142.46106,0,142.46106,0,0,4290.75,5,5284.57,0,993.81,0,,,100.4,,,,,,,,150.38,,,,,,,,106.36,,,,,,,,126,,,,,,,,90,,,,,,,,102.96,,,,,,0.11624,8684.51024,411,4372.62109,4354.24,,185.62,,,,21,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,11.68,11.68,0,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,0.72,0.72,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 4:50,1,NSW1,0,105.00003,0,105.00003,0,0,6787.28,18,6812.88,49,-23.4,0,,,41.89,,,,,,,,87.12,,,,,,,,40,,,,,,,,137,,,,,,,,113,,,,,,,,111,,,,,,22.0589,10950.07858,109,6784.49121,6837.62,,0,,,,66,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,11.68,11.68,0,0.39,0.39,0,0.45,0.45,0,0.1,0.1,0,0.1,0.1,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 4:50,1,QLD1,0,100.86,0,100.86,0,0,5586.75,4,5879.38,37,255.63,0,,,40,,,,,,,,68,,,,,,,,40,,,,,,,,69.97,,,,,,,,141,,,,,,,,169,,,,,,10.17496,9143.84892,124,5617.7041,5625.38,,0,,,,45,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,11.68,11.68,0,0.39,0.39,0,0.45,0.45,0,0.1,0.1,0,0.1,0.1,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 4:50,1,SA1,0,175.05,0,175.05,0,0,1328.96,-3,686.75,41.06,-683.26,0,,,80,,,,,,,,137,,,,,,,,143,,,,,,,,79,,,,,,,,148,,,,,,,,181,,,,,,-2.29721,2284.753,376,1383.12012,1393.34,,26,,,,14,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,11.68,11.68,0,0.39,0.39,0,0.45,0.45,0,0.1,0.1,0,0.1,0.1,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 4:50,1,TAS1,0,153.57968,0,153.57968,0,0,1078.28,1,677.53,0,-400.75,0,,,0,,,,,,,,11,,,,,,,,12,,,,,,,,106,,,,,,,,179,,,,,,,,148.57,,,,,,-8.0884,2058.33369,0,1085.36877,1078.28,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,6.36,6.36,0,0.39,0.39,0,0.45,0.45,0,0,0,0,10.78032,10.78032,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 4:50,1,VIC1,0,143.78373,0,143.78373,0,0,4303.59,9,5310.84,71,936.25,0,,,75,,,,,,,,112,,,,,,,,89.54,,,,,,,,126,,,,,,,,93.56,,,,,,,,64.99,,,,,,-1.54184,8701.28529,411,4356.82959,4432.78,,174,,,,45,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,11.68,11.68,0,0.39,0.39,0,0.45,0.45,0,0.1,0.1,0,0.1,0.1,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 4:55,1,NSW1,0,85.97,0,85.97,0,0,6776,19,6784.72,49,-40.28,0,,,44,,,,,,,,102,,,,,,,,90,,,,,,,,137,,,,,,,,113,,,,,,,,111,,,,,,0,10949.46574,109,6810.97852,6827.16,,5,,,,47,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,16.73,16.73,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.72,0.72,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 4:55,1,QLD1,0,82.18804,0,82.18804,0,0,5521.08,8,5840.53,42,277.45,0,,,42.52,,,,,,,,64,,,,,,,,36,,,,,,,,62,,,,,,,,141,,,,,,,,169,,,,,,0,9153.32052,124,5553.2627,5565.12,,0,,,,72,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,16.73,16.73,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.72,0.72,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 4:55,1,SA1,0,173.44,0,173.44,0,0,1333.58,-3,687.03,39,-685.55,0,,,80,,,,,,,,137,,,,,,,,95.47,,,,,,,,86.74,,,,,,,,152.3,,,,,,,,146.11,,,,,,-1.12492,2286.34802,376,1402.17993,1396.15,,27,,,,10,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,16.73,16.73,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.72,0.72,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 4:55,1,TAS1,0,153.10384,0,153.10384,0,0,1093.88,1,691.95,0,-401.93,0,,,0,,,,,,,,11,,,,,,,,12,,,,,,,,106,,,,,,,,179,,,,,,,,155.19,,,,,,0.72613,2072.74705,0,1092.15527,1093.88,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,7.36,7.36,0,0.39,0.39,0,0.39,0.39,0,0,0,0,11.25616,11.25616,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 4:55,1,VIC1,0,142.75712,0,142.75712,0,0,4296.53,11,5297.48,64,936.95,0,,,105,,,,,,,,104.08,,,,,,,,94,,,,,,,,126,,,,,,,,89,,,,,,,,93,,,,,,-4.75741,8697.67545,411,4420.3877,4419.39,,137.55,,,,41,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,16.73,16.73,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.72,0.72,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 5:00,1,NSW1,0,85.97,0,85.97,0,0,6795.7,16,6804.84,48,-38.85,0,,,44,,,,,,,,102,,,,,,,,90,,,,,,,,137,,,,,,,,113,,,,,,,,111,,,,,,28.27422,10949.10813,109,6800.76123,6846.15,,24,,,,69,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,11.68,11.68,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.94,0.94,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 5:00,1,QLD1,0,82.19522,0,82.19522,0,0,5543.24,9,5893.64,64,286.4,0,,,15,,,,,,,,24,,,,,,,,19,,,,,,,,65,,,,,,,,143,,,,,,,,171,,,,,,10.77579,9167.11077,124,5567.13477,5609.43,,0,,,,47,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,11.68,11.68,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.94,0.94,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 5:00,1,SA1,0,175.05,0,175.05,0,0,1333.03,-2,691,25.56,-667.59,0,,,112.95,,,,,,,,173.9,,,,,,,,99,,,,,,,,82,,,,,,,,105,,,,,,,,149.46,,,,,,-0.27472,2289.00262,376,1398.1521,1380.83,,29,,,,11,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,11.68,11.68,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.94,0.94,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 5:00,1,TAS1,0,154.25126,0,154.25126,0,0,1077.84,2,687.04,0,-390.8,0,,,1.58,,,,,,,,20,,,,,,,,21,,,,,,,,106,,,,,,,,179,,,,,,,,141.52,,,,,,-0.83947,2073.03635,0,1076.67859,1077.84,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,7.36,7.36,0,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,10.10874,10.10874,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 5:00,1,VIC1,0,144.4972,0,144.4972,0,0,4318.55,13,5294.73,83,893.18,0,,,97,,,,,,,,97,,,,,,,,97,,,,,,,,119.61,,,,,,,,125.98,,,,,,,,93,,,,,,-5.2656,8691.41882,408,4430.74756,4457,,107,,,,43,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,11.68,11.68,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,0.94,0.94,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 5:05,1,NSW1,0,85.97,0,85.97,0,0,6800.29,15,6773.97,39,-65.32,0,,,44,,,,,,,,102,,,,,,,,90,,,,,,,,137,,,,,,,,113,,,,,,,,111,,,,,,33.62637,10938.38831,99,6804.87646,6841.8,,27.74,,,,35,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,20.24979,20.24979,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,1,1,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 5:05,1,QLD1,0,81.68912,0,81.68912,0,0,5540.93,10,5899.4,63,295.47,0,,,49.48,,,,,,,,57,,,,,,,,36,,,,,,,,65,,,,,,,,144,,,,,,,,171,,,,,,13.03432,9173.52498,124,5585.29639,5606.25,,0,,,,78,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,20.24979,20.24979,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,1,1,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 5:05,1,SA1,0,173.44,0,173.44,0,0,1337.24,-2,696.97,59,-699.27,0,,,79,,,,,,,,168.95,,,,,,,,93.2,,,,,,,,84.47,,,,,,,,144.94,,,,,,,,132.14,,,,,,2.21077,2287.14086,376,1389.83594,1420.85,,37,,,,14,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,20.24979,20.24979,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,1,1,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 5:05,1,TAS1,0,153.45322,0,153.45322,0,0,1071.78,2,657.65,0,-414.12,0,,,0,,,,,,,,1,,,,,,,,2,,,,,,,,106,,,,,,,,156,,,,,,,,143.8,,,,,,-0.77592,2048.45465,0,1070.55518,1071.78,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,7.36,7.36,0,0.39,0.39,0,0.39,0.39,0,0,0,0,8.90678,8.90678,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 5:05,1,VIC1,0,142.46774,0,142.46774,0,0,4240.69,9,5308.11,93,974.42,0,,,97,,,,,,,,87,,,,,,,,104,,,,,,,,126,,,,,,,,117,,,,,,,,117,,,,,,-5.73389,8685.84234,410,4385.05859,4395.43,,117,,,,43,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,20.24979,20.24979,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,1,1,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 5:10,1,NSW1,0,85.97,0,85.97,0,0,6783.01,18,6786.49,39,-35.52,0,,,45,,,,,,,,107.36,,,,,,,,90,,,,,,,,137,,,,,,,,113,,,,,,,,111,,,,,,20.24233,10953.53435,99,6786.20264,6823.89,,46,,,,30,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,11.5,11.5,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,1.2,1.2,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 5:10,1,QLD1,0,82.28443,0,82.28443,0,0,5605.71,10,5914.72,39,270.01,0,,,6,,,,,,,,34,,,,,,,,34,,,,,,,,65,,,,,,,,144,,,,,,,,150,,,,,,11.50982,9188.10652,124,5648.93945,5646.53,,0,,,,80,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,11.5,11.5,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,1.2,1.2,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 5:10,1,SA1,0,175.05,0,175.05,0,0,1319.95,-2,731,57.51,-646.47,0,,,122.37,,,,,,,,177,,,,,,,,112.92,,,,,,,,89.43,,,,,,,,168.42,,,,,,,,183,,,,,,-4.26105,2287.99667,376,1406.36157,1398.31,,33,,,,27,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,11.5,11.5,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,1.2,1.2,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 5:10,1,TAS1,0,157.3394,0,157.3394,0,0,1067.68,2,655.73,0,-411.95,0,,,0,,,,,,,,1,,,,,,,,2,,,,,,,,106,,,,,,,,156,,,,,,,,148.39,,,,,,-2.7983,2051.53018,0,1068.48157,1067.68,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,7.36,7.36,0,0.39,0.39,0,0.45,0.45,0,0,0,0,6.0206,6.0206,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 5:10,1,VIC1,0,145.91248,0,145.91248,0,0,4330.06,8,5326.52,94,902.46,0,,,96,,,,,,,,96,,,,,,,,85,,,,,,,,126,,,,,,,,98,,,,,,,,87.03,,,,,,-5.10071,8682.91245,410,4477.22754,4478.03,,100.57,,,,33,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,11.5,11.5,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,1.2,1.2,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 5:15,1,NSW1,0,85.97,0,85.97,0,0,6793.34,20,6770.8,39.56,-62.09,0,,,45,,,,,,,,103,,,,,,,,90,,,,,,,,137,,,,,,,,113,,,,,,,,111,,,,,,9.18591,10942.12242,100,6806.26709,6835.25,,44,,,,10,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,10.25021,10.25021,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,1,1,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 5:15,1,QLD1,0,81.74367,0,81.74367,0,0,5602.27,14,5932.39,39,291.12,0,,,36,,,,,,,,82,,,,,,,,72.47,,,,,,,,65,,,,,,,,144,,,,,,,,146,,,,,,7.03296,9216.11456,125,5622.68018,5643.45,,0,,,,85,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,10.25021,10.25021,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,1,1,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 5:15,1,SA1,0,179.09665,0,179.09665,0,0,1311.66,-2,739.89,34,-605.78,0,,,93.13,,,,,,,,135.03,,,,,,,,86,,,,,,,,82,,,,,,,,185.73,,,,,,,,183,,,,,,3.01873,2296.88651,376,1383.14929,1363.82,,33,,,,29,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,10.25021,10.25021,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,1,1,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 5:15,1,TAS1,0,160.11,0,160.11,0,0,1054.86,2,686.84,0,-368.02,0,,,1,,,,,,,,1,,,,,,,,2,,,,,,,,106,,,,,,,,137.9,,,,,,,,139.82,,,,,,-3.56671,2060.53326,0,1056.42761,1054.86,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,7.36,7.36,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,3.26,3.26,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 5:15,1,VIC1,0,150.74512,0,150.74512,0,0,4383.45,15,5301.24,105,812.79,0,,,96,,,,,,,,96,,,,,,,,75,,,,,,,,122.72,,,,,,,,88,,,,,,,,88.8,,,,,,-4.52077,8667.16223,410,4514.10889,4533.78,,83,,,,46,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,10.25021,10.25021,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,1,1,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 5:20,1,NSW1,0,85.97,0,85.97,0,0,6781.37,19,6718.17,39.55,-102.76,0,,,45,,,,,,,,103,,,,,,,,90,,,,,,,,137,,,,,,,,113,,,,,,,,117.03,,,,,,8.40423,10944.81221,100,6796.58838,6824.81,,35,,,,28,,,,,,,,,,,,,,,,,,,0.71,0.71,0,0.39,0.39,0,0.38,0.38,0,10.75021,10.75021,0,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,1,1,0,,,,,,,,,,
