C,SETP.WORLD,DVD_DUDETAILSUMMARY,AEMO,PUBLIC,2024/09/08,20:35:17,001725791717962,MONTHLY_ARCHIVE,001725791717962
I,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,DUID,START_DATE,END_DATE,DISPATCHTYPE,CONNECTIONPOINTID,REGIONID,STATIONID,PARTICIPANTID,LASTCHANGED,TRANSMISSIONLOSSFACTOR,STARTTYPE,DISTRIBUTIONLOSSFACTOR,MINIMUM_ENERGY_PRICE,MAXIMUM_ENERGY_PRICE,SCHEDULE_TYPE,MIN_RAMP_RATE_UP,MIN_RAMP_RATE_DOWN,MAX_RAMP_RATE_UP,MAX_RAMP_RATE_DOWN,IS_AGGREGATED,DISPATCHSUBTYPE,ADG_ID,LOAD_MINIMUM_ENERGY_PRICE,LOAD_MAXIMUM_ENERGY_PRICE,LOAD_MIN_RAMP_RATE_UP,LOAD_MIN_RAMP_RATE_DOWN,LOAD_MAX_RAMP_RATE_UP,LOAD_MAX_RAMP_RATE_DOWN,SECONDARY_TLF
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PALOONA,"2024/07/01 00:00:00","2999/12/31 00:00:00",GENERATOR,TPA11,TAS1,PALOONA,HYDROTAS,"2024/06/24 11:16:44",0.9657,"NOT DISPATCHED",1,-965.7,16899.75,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PAREPS1,"2022/09/06 00:00:00","2023/07/01 00:00:00",GENERATOR,SDAP2P,SA1,PAREP,BBPEM,"2024/05/31 15:19:26",0.9641,SLOW,1,-964.1,14943.55,SEMI-SCHEDULED,,,15,15,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PAREPS1,"2023/07/01 00:00:00","2023/08/09 00:00:00",GENERATOR,SDAP2P,SA1,PAREP,BBPEM,"2024/05/31 15:19:26",0.9654,SLOW,1,-965.4,16025.64,SEMI-SCHEDULED,,,15,15,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PAREPS1,"2023/08/09 00:00:00","2024/07/01 00:00:00",GENERATOR,SDAP2P,SA1,PAREP,BBPEM,"2024/06/24 11:16:44",0.9654,SLOW,1,-965.4,16025.64,SEMI-SCHEDULED,2,2,15,15,0,,PAREP_ADG1,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PAREPS1,"2024/07/01 00:00:00","2999/12/31 00:00:00",GENERATOR,SDAP2P,SA1,PAREP,BBPEM,"2024/06/24 11:16:44",0.9608,SLOW,1,-960.8,16814,SEMI-SCHEDULED,2,2,15,15,0,,PAREP_ADG1,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PAREPW1,"2022/03/08 00:00:00","2022/07/01 00:00:00",GENERATOR,SDAP1P,SA1,PAREP,BBPEM,"2024/05/31 15:19:26",0.9728,SLOW,1,-972.8,14689.28,SEMI-SCHEDULED,,,41,41,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PAREPW1,"2022/07/01 00:00:00","2023/07/01 00:00:00",GENERATOR,SDAP1P,SA1,PAREP,BBPEM,"2024/05/31 15:19:26",0.9641,SLOW,1,-964.1,14943.55,SEMI-SCHEDULED,,,41,41,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PAREPW1,"2023/07/01 00:00:00","2023/08/09 00:00:00",GENERATOR,SDAP1P,SA1,PAREP,BBPEM,"2024/05/31 15:19:26",0.9654,SLOW,1,-965.4,16025.64,SEMI-SCHEDULED,,,41,41,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PAREPW1,"2023/08/09 00:00:00","2024/07/01 00:00:00",GENERATOR,SDAP1P,SA1,PAREP,BBPEM,"2024/06/24 11:16:44",0.9654,SLOW,1,-965.4,16025.64,SEMI-SCHEDULED,3,3,41,41,0,,PAREP_ADG1,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PAREPW1,"2024/07/01 00:00:00","2999/12/31 00:00:00",GENERATOR,SDAP1P,SA1,PAREP,BBPEM,"2024/06/24 11:16:44",0.9608,SLOW,1,-960.8,16814,SEMI-SCHEDULED,3,3,41,41,0,,PAREP_ADG1,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PARSF1,"2017/12/13 00:00:00","2018/07/01 00:00:00",GENERATOR,NPG11P,NSW1,PSF,PSF,"2024/05/22 16:10:53",1.0135,SLOW,1,-1013.5,14391.7,SEMI-SCHEDULED,1,1,1000,1000,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PARSF1,"2018/07/01 00:00:00","2019/07/01 00:00:00",GENERATOR,NPG11P,NSW1,PSF,PSF,"2024/05/22 16:10:53",0.9964,SLOW,1,-996.4,14447.8,SEMI-SCHEDULED,1,1,1000,1000,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PARSF1,"2019/07/01 00:00:00","2020/05/12 00:00:00",GENERATOR,NPG11P,NSW1,PSF,PSF,"2024/05/22 16:10:53",0.9812,SLOW,1,-981.2,14423.64,SEMI-SCHEDULED,1,1,1000,1000,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PARSF1,"2020/05/12 00:00:00","2020/07/01 00:00:00",GENERATOR,NPG11P,NSW1,PSF,PSF,"2024/05/22 16:10:53",0.9791,SLOW,1,-979.1,14392.77,SEMI-SCHEDULED,1,1,1000,1000,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PARSF1,"2020/07/01 00:00:00","2021/07/01 00:00:00",GENERATOR,NPG11P,NSW1,PSF,PSF,"2024/05/22 16:10:53",0.9259,SLOW,1,-925.9,13888.5,SEMI-SCHEDULED,1,1,1000,1000,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PARSF1,"2021/07/01 00:00:00","2022/07/01 00:00:00",GENERATOR,NPG11P,NSW1,PSF,PSF,"2024/05/22 16:10:53",0.8918,SLOW,1,-891.8,13466.18,SEMI-SCHEDULED,1,1,1000,1000,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PARSF1,"2022/07/01 00:00:00","2023/07/01 00:00:00",GENERATOR,NPG11P,NSW1,PSF,PSF,"2024/05/22 16:10:53",0.8818,SLOW,1,-881.8,13667.9,SEMI-SCHEDULED,1,1,1000,1000,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PARSF1,"2023/07/01 00:00:00","2024/07/01 00:00:00",GENERATOR,NPG11P,NSW1,PSF,PSF,"2024/06/24 11:16:44",0.9,SLOW,1,-900,14940,SEMI-SCHEDULED,1,1,1000,1000,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PARSF1,"2024/07/01 00:00:00","2999/12/31 00:00:00",GENERATOR,NPG11P,NSW1,PSF,PSF,"2024/06/24 11:16:44",0.8969,SLOW,1,-896.9,15695.75,SEMI-SCHEDULED,1,1,1000,1000,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PEDLER1,"2013/04/01 00:00:00","2013/07/01 00:00:00",GENERATOR,SMVE5C,SA1,PEDLER,EDLLFGS,"2013/06/24 12:22:00",1.0092,"NOT DISPATCHED",1,-1009.2,13018.68,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PEDLER1,"2013/07/01 00:00:00","2014/07/01 00:00:00",GENERATOR,SMVE5C,SA1,PEDLER,EDLLFGS,"2014/06/24 15:33:04",1.0084,"NOT DISPATCHED",1,-1008.4,13210.04,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PEDLER1,"2014/07/01 00:00:00","2015/07/01 00:00:00",GENERATOR,SMVE5C,SA1,PEDLER,EDLLFGS,"2015/06/24 12:11:11",1.008,"NOT DISPATCHED",1,-1008,13608,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PEDLER1,"2015/07/01 00:00:00","2016/07/01 00:00:00",GENERATOR,SMVE5C,SA1,PEDLER,EDLLFGS,"2024/05/15 11:10:53",1.0075,"NOT DISPATCHED",1,-1007.5,13903.5,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PEDLER1,"2016/07/01 00:00:00","2017/07/01 00:00:00",GENERATOR,SMVE5C,SA1,PEDLER,EDLLFGS,"2024/05/15 11:10:53",1.0051,"NOT DISPATCHED",1,-1005.1,14071.4,NON-SCHEDULED,,,0,0,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PEDLER1,"2017/07/01 00:00:00","2017/07/25 00:00:00",GENERATOR,SMVE5C,SA1,PEDLER,EDLLFGS,"2017/07/24 15:54:06",1.0047,"NOT DISPATCHED",1,-1004.7,14266.74,NON-SCHEDULED,,,0,0,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIBESS1,"2024/08/15 00:00:00","2999/12/31 00:00:00",BIDIRECTIONAL,VMWT12,VIC1,PIBESS,MONDO,"2024/08/13 12:12:54",0.9848,SLOW,1.0491,-1033.16,18080.19,SCHEDULED,5,5,10,10,1,,,-1033.16,18080.19,5,5,10,10,0.9848
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIBESSG1,"2023/04/12 00:00:00","2023/07/01 00:00:00",GENERATOR,VMWT10,VIC1,PIBESS,MONDO,"2024/05/31 15:19:26",0.9977,FAST,1.0524,-1049.98,16274.69,SCHEDULED,,,5,5,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIBESSG1,"2023/07/01 00:00:00","2023/08/09 00:00:00",GENERATOR,VMWT10,VIC1,PIBESS,MONDO,"2024/05/31 15:19:26",0.9825,FAST,1.0553,-1036.84,17211.42,SCHEDULED,,,5,5,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIBESSG1,"2023/08/09 00:00:00","2023/10/17 00:00:00",GENERATOR,VMWT10,VIC1,PIBESS,MONDO,"2024/05/31 15:19:26",0.9825,FAST,1.0553,-1036.84,17211.42,SCHEDULED,5,5,5,5,1,,PIBESS_ADG1,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIBESSG1,"2023/10/17 00:00:00","2024/07/01 00:00:00",GENERATOR,VMWT10,VIC1,PIBESS,MONDO,"2024/06/24 11:16:44",0.9825,FAST,1.0553,-1036.84,17211.42,SCHEDULED,5,5,5,5,1,,PIBESS_ADG1,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIBESSG1,"2024/07/01 00:00:00","2024/09/04 00:00:00",GENERATOR,VMWT10,VIC1,PIBESS,MONDO,"2024/09/03 15:12:54",0.9848,FAST,1.0491,-1033.16,18080.19,SCHEDULED,5,5,5,5,1,,PIBESS_ADG1,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIBESSL1,"2023/04/12 00:00:00","2023/07/01 00:00:00",LOAD,VMWT11,VIC1,PIBESS,MONDO,"2024/05/31 15:19:26",0.9977,FAST,1.0524,-1049.98,16274.69,SCHEDULED,,,5,5,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIBESSL1,"2023/07/01 00:00:00","2023/08/09 00:00:00",LOAD,VMWT11,VIC1,PIBESS,MONDO,"2024/05/31 15:19:26",0.9825,FAST,1.0553,-1036.84,17211.42,SCHEDULED,,,5,5,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIBESSL1,"2023/08/09 00:00:00","2023/10/17 00:00:00",LOAD,VMWT11,VIC1,PIBESS,MONDO,"2024/05/31 15:19:26",0.9825,FAST,1.0553,-1036.84,17211.42,SCHEDULED,5,5,5,5,1,,PIBESS_ADG1,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIBESSL1,"2023/10/17 00:00:00","2024/07/01 00:00:00",LOAD,VMWT11,VIC1,PIBESS,MONDO,"2024/06/24 11:16:44",0.9825,FAST,1.0553,-1036.84,17211.42,SCHEDULED,5,5,5,5,1,,PIBESS_ADG1,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIBESSL1,"2024/07/01 00:00:00","2024/09/04 00:00:00",LOAD,VMWT11,VIC1,PIBESS,MONDO,"2024/09/03 15:12:54",0.9848,FAST,1.0491,-1033.16,18080.19,SCHEDULED,5,5,5,5,1,,PIBESS_ADG1,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PINDARI,"2001/09/03 00:00:00","2002/04/01 00:00:00",GENERATOR,NGLN1,NSW1,PINDARI,ENERGEX,"2024/05/15 11:10:53",1.0161,"NOT DISPATCHED",1,-1016.1,5080.5,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PINDARI,"2002/04/01 00:00:00","2002/07/01 00:00:00",GENERATOR,NGLN1,NSW1,PINDARI,ENERGEX,"2024/05/15 11:10:53",1.0161,"NOT DISPATCHED",1,-1016.1,10161,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PINDARI,"2002/07/01 00:00:00","2003/07/01 00:00:00",GENERATOR,NGLN1,NSW1,PINDARI,ENERGEX,"2024/05/15 11:10:53",1.0128,"NOT DISPATCHED",1,-1012.8,10128,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PINDARI,"2003/07/01 00:00:00","2004/07/01 00:00:00",GENERATOR,NGLN1,NSW1,PINDARI,ENERGEX,"2024/05/15 11:10:53",0.9842,"NOT DISPATCHED",1,-984.2,9842,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PINDARI,"2004/07/01 00:00:00","2005/07/01 00:00:00",GENERATOR,NGLN1,NSW1,PINDARI,ENERGEX,"2024/05/15 11:10:53",0.9832,"NOT DISPATCHED",1,-983.2,9832,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PINDARI,"2005/07/01 00:00:00","2006/07/01 00:00:00",GENERATOR,NGLN1,NSW1,PINDARI,ENERGEX,"2024/05/15 11:10:53",0.9547,"NOT DISPATCHED",1,-954.7,9547,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PINDARI,"2006/07/01 00:00:00","2006/08/25 00:00:00",GENERATOR,NGLN1,NSW1,PINDARI,ENERGEX,"2024/05/15 11:10:53",0.9522,"NOT DISPATCHED",1,-952.2,9522,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PINDARI,"2006/08/25 00:00:00","2007/07/01 00:00:00",GENERATOR,NGLN1,NSW1,PINDARI,SOUTHHYD,"2024/05/15 11:10:53",0.9522,"NOT DISPATCHED",1,-952.2,9522,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PINDARI,"2007/07/01 00:00:00","2008/07/01 00:00:00",GENERATOR,NGLN1,NSW1,PINDARI,SOUTHHYD,"2024/05/15 11:10:53",0.9092,"NOT DISPATCHED",1,-909.2,9092,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PINDARI,"2008/07/01 00:00:00","2009/07/01 00:00:00",GENERATOR,NGLN1,NSW1,PINDARI,SOUTHHYD,"2024/05/15 11:10:53",0.9446,"NOT DISPATCHED",1,-944.6,9446,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PINDARI,"2009/07/01 00:00:00","2010/07/01 00:00:00",GENERATOR,NGLN1,NSW1,PINDARI,SOUTHHYD,"2024/05/15 11:10:53",1.0033,"NOT DISPATCHED",1,-1003.3,10033,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PINDARI,"2010/07/01 00:00:00","2011/07/01 00:00:00",GENERATOR,NGLN1,NSW1,PINDARI,SOUTHHYD,"2024/05/15 11:10:53",0.9553,"NOT DISPATCHED",1,-955.3,11941.25,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PINDARI,"2011/07/01 00:00:00","2012/07/01 00:00:00",GENERATOR,NGLN1,NSW1,PINDARI,SOUTHHYD,"2024/05/15 11:10:53",0.9545,"NOT DISPATCHED",1,-954.5,11931.25,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PINDARI,"2012/07/01 00:00:00","2013/07/01 00:00:00",GENERATOR,NGLN1,NSW1,PINDARI,SOUTHHYD,"2024/05/15 11:10:53",0.9772,"NOT DISPATCHED",1,-977.2,12605.88,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PINDARI,"2013/07/01 00:00:00","2014/07/01 00:00:00",GENERATOR,NGLN1,NSW1,PINDARI,SOUTHHYD,"2024/05/15 11:10:53",1.0196,"NOT DISPATCHED",1,-1019.6,13356.76,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PINDARI,"2014/07/01 00:00:00","2015/07/01 00:00:00",GENERATOR,NGLN1,NSW1,PINDARI,SOUTHHYD,"2024/05/15 11:10:53",1.0672,"NOT DISPATCHED",1,-1067.2,14407.2,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PINDARI,"2015/07/01 00:00:00","2016/07/01 00:00:00",GENERATOR,NGLN1,NSW1,PINDARI,SOUTHHYD,"2024/05/15 11:10:53",1.0217,"NOT DISPATCHED",1,-1021.7,14099.46,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PINDARI,"2016/07/01 00:00:00","2017/07/01 00:00:00",GENERATOR,NGLN1,NSW1,PINDARI,SOUTHHYD,"2024/05/15 11:10:53",0.9696,"NOT DISPATCHED",1,-969.6,13574.4,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PINDARI,"2017/07/01 00:00:00","2018/07/01 00:00:00",GENERATOR,NGLN1,NSW1,PINDARI,SOUTHHYD,"2024/05/15 11:10:53",0.9,"NOT DISPATCHED",1,-900,12780,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PINDARI,"2018/07/01 00:00:00","2019/07/01 00:00:00",GENERATOR,NGLN1,NSW1,PINDARI,SOUTHHYD,"2024/05/15 11:10:53",0.892,"NOT DISPATCHED",1,-892,12934,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PINDARI,"2019/07/01 00:00:00","2020/07/01 00:00:00",GENERATOR,NGLN1,NSW1,PINDARI,SOUTHHYD,"2024/05/15 11:10:53",0.9205,"NOT DISPATCHED",1,-920.5,13531.35,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PINDARI,"2020/07/01 00:00:00","2021/07/01 00:00:00",GENERATOR,NGLN1,NSW1,PINDARI,SOUTHHYD,"2024/05/15 11:10:53",0.9579,"NOT DISPATCHED",1,-957.9,14368.5,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PINDARI,"2021/07/01 00:00:00","2022/07/01 00:00:00",GENERATOR,NGLN1,NSW1,PINDARI,SOUTHHYD,"2024/05/15 11:10:53",0.9365,"NOT DISPATCHED",1,-936.5,14141.15,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PINDARI,"2022/07/01 00:00:00","2023/07/01 00:00:00",GENERATOR,NGLN1,NSW1,PINDARI,SOUTHHYD,"2024/05/15 11:10:53",0.9346,"NOT DISPATCHED",1,-934.6,14486.3,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PINDARI,"2023/07/01 00:00:00","2024/07/01 00:00:00",GENERATOR,NGLN1,NSW1,PINDARI,SOUTHHYD,"2024/06/24 11:16:44",0.9061,"NOT DISPATCHED",1,-906.1,15041.26,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PINDARI,"2024/07/01 00:00:00","2999/12/31 00:00:00",GENERATOR,NGLN1,NSW1,PINDARI,SOUTHHYD,"2024/06/24 11:16:44",0.9295,"NOT DISPATCHED",1,-929.5,16266.25,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIONEER,"2006/03/29 00:00:00","2006/07/01 00:00:00",GENERATOR,QTVS,QLD1,PIONEER,PIONEER,"2024/05/15 11:10:53",1.081,"NOT DISPATCHED",1,-1081,10810,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIONEER,"2006/07/01 00:00:00","2007/07/01 00:00:00",GENERATOR,QTVS,QLD1,PIONEER,PIONEER,"2024/05/15 11:10:53",1.1223,"NOT DISPATCHED",1,-1122.3,11223,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIONEER,"2007/07/01 00:00:00","2008/07/01 00:00:00",GENERATOR,QTVS,QLD1,PIONEER,PIONEER,"2024/05/15 11:10:53",1.0683,"NOT DISPATCHED",1,-1068.3,10683,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIONEER,"2008/07/01 00:00:00","2009/07/01 00:00:00",GENERATOR,QTVS,QLD1,PIONEER,PIONEER,"2024/05/15 11:10:53",1.0032,"NOT DISPATCHED",1,-1003.2,10032,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIONEER,"2009/07/01 00:00:00","2010/03/03 00:00:00",GENERATOR,QTVS,QLD1,PIONEER,PIONEER,"2024/05/15 11:10:53",1.0807,"NOT DISPATCHED",1,-1080.7,10807,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIONEER,"2010/03/03 00:00:00","2010/07/01 00:00:00",GENERATOR,QTVS,QLD1,PIONEER,PIONEER,"2024/05/15 11:10:53",1.0807,"NOT DISPATCHED",1,-1080.7,10807,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIONEER,"2010/07/01 00:00:00","2011/07/01 00:00:00",GENERATOR,QTVS,QLD1,PIONEER,PIONEER,"2024/05/15 11:10:53",1.1033,"NOT DISPATCHED",1,-1103.3,13791.25,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIONEER,"2011/07/01 00:00:00","2012/07/01 00:00:00",GENERATOR,QTVS,QLD1,PIONEER,PIONEER,"2024/05/15 11:10:53",1.0801,"NOT DISPATCHED",1,-1080.1,13501.25,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIONEER,"2012/07/01 00:00:00","2013/07/01 00:00:00",GENERATOR,QTVS,QLD1,PIONEER,PIONEER,"2024/05/15 11:10:53",1.1223,"NOT DISPATCHED",1,-1122.3,14477.67,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIONEER,"2013/07/01 00:00:00","2014/07/01 00:00:00",GENERATOR,QTVS,QLD1,PIONEER,PIONEER,"2024/05/15 11:10:53",1.11,"NOT DISPATCHED",1,-1110,14541,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIONEER,"2014/07/01 00:00:00","2015/07/01 00:00:00",GENERATOR,QTVS,QLD1,PIONEER,PIONEER,"2024/05/15 11:10:53",1.102,"NOT DISPATCHED",1,-1102,14877,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIONEER,"2015/07/01 00:00:00","2016/07/01 00:00:00",GENERATOR,QTVS,QLD1,PIONEER,PIONEER,"2024/05/15 11:10:53",1.0872,"NOT DISPATCHED",1,-1087.2,15003.36,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIONEER,"2016/07/01 00:00:00","2017/07/01 00:00:00",GENERATOR,QTVS,QLD1,PIONEER,PIONEER,"2024/05/15 11:10:53",1.0774,"NOT DISPATCHED",1,-1077.4,15083.6,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIONEER,"2017/07/01 00:00:00","2018/07/01 00:00:00",GENERATOR,QTVS,QLD1,PIONEER,PIONEER,"2024/05/15 11:10:53",1.0373,"NOT DISPATCHED",1,-1037.3,14729.66,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIONEER,"2018/07/01 00:00:00","2019/07/01 00:00:00",GENERATOR,QTVS,QLD1,PIONEER,PIONEER,"2024/05/15 11:10:53",0.9698,"NOT DISPATCHED",1,-969.8,14062.1,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIONEER,"2019/07/01 00:00:00","2020/07/01 00:00:00",GENERATOR,QTVS,QLD1,PIONEER,PIONEER,"2024/05/15 11:10:53",0.9599,"NOT DISPATCHED",1,-959.9,14110.53,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIONEER,"2020/07/01 00:00:00","2021/07/01 00:00:00",GENERATOR,QTVS,QLD1,PIONEER,PIONEER,"2024/05/15 11:10:53",0.9625,"NOT DISPATCHED",1,-962.5,14437.5,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIONEER,"2021/07/01 00:00:00","2022/07/01 00:00:00",GENERATOR,QTVS,QLD1,PIONEER,PIONEER,"2024/05/15 11:10:53",1.0043,"NOT DISPATCHED",1,-1004.3,15164.93,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIONEER,"2022/07/01 00:00:00","2023/07/01 00:00:00",GENERATOR,QTVS,QLD1,PIONEER,PIONEER,"2024/05/15 11:10:53",1.0025,"NOT DISPATCHED",1,-1002.5,15538.75,NON-SCHEDULED,,,,,,,,,,,,,,
